,date,time,open,high,low,close
33,21-12-02,06:33:45,113.116,113.116,113.112,113.112
34,21-12-02,06:33:50,113.112,113.113,113.107,113.107
35,21-12-02,06:33:55,113.107,113.108,113.107,113.108
36,21-12-02,06:34:00,113.108,113.108,113.104,113.104
37,21-12-02,06:34:05,113.104,113.104,113.102,113.102
38,21-12-02,06:34:10,113.102,113.102,113.101,113.101
39,21-12-02,06:34:15,113.101,113.101,113.1,113.1
40,21-12-02,06:34:20,113.1,113.104,113.1,113.104
41,21-12-02,06:34:25,113.104,113.104,113.099,113.102
42,21-12-02,06:34:30,113.102,113.104,113.101,113.101
43,21-12-02,06:34:35,113.101,113.102,113.101,113.102
44,21-12-02,06:34:40,113.102,113.102,113.098,113.098
45,21-12-02,06:34:45,113.098,113.098,113.087,113.088
46,21-12-02,06:34:50,113.088,113.088,113.084,113.085
47,21-12-02,06:34:55,113.085,113.085,113.076,113.08
48,21-12-02,06:35:00,113.08,113.08,113.074,113.074
49,21-12-02,06:35:05,113.074,113.078,113.074,113.076
50,21-12-02,06:35:10,113.076,113.076,113.075,113.076
51,21-12-02,06:35:15,113.076,113.076,113.075,113.075
52,21-12-02,06:35:20,113.075,113.081,113.074,113.081
53,21-12-02,06:35:25,113.081,113.082,113.081,113.081
54,21-12-02,06:35:30,113.081,113.082,113.08,113.082
55,21-12-02,06:35:35,113.082,113.082,113.08,113.082
56,21-12-02,06:35:40,113.082,113.09,113.082,113.088
57,21-12-02,06:35:45,113.088,113.09,113.084,113.084
58,21-12-02,06:35:50,113.084,113.088,113.084,113.086
59,21-12-02,06:35:55,113.086,113.086,113.083,113.084
60,21-12-02,06:36:00,113.084,113.089,113.084,113.088
61,21-12-02,06:36:05,113.088,113.088,113.087,113.087
62,21-12-02,06:36:10,113.087,113.088,113.087,113.088
63,21-12-02,06:36:15,113.088,113.089,113.086,113.086
64,21-12-02,06:36:20,113.086,113.088,113.086,113.086
65,21-12-02,06:36:25,113.086,113.086,113.083,113.086
66,21-12-02,06:36:30,113.086,113.087,113.084,113.084
67,21-12-02,06:36:35,113.084,113.092,113.084,113.086
68,21-12-02,06:36:40,113.086,113.088,113.084,113.088
69,21-12-02,06:36:45,113.088,113.092,113.088,113.092
70,21-12-02,06:36:50,113.092,113.092,113.09,113.09
71,21-12-02,06:36:55,113.09,113.09,113.088,113.089
72,21-12-02,06:37:00,113.089,113.09,113.088,113.09
73,21-12-02,06:37:05,113.09,113.091,113.09,113.091
74,21-12-02,06:37:10,113.091,113.091,113.088,113.089
75,21-12-02,06:37:15,113.089,113.089,113.08,113.08
76,21-12-02,06:37:20,113.08,113.08,113.067,113.067
77,21-12-02,06:37:25,113.067,113.069,113.067,113.068
78,21-12-02,06:37:30,113.068,113.068,113.064,113.064
79,21-12-02,06:37:35,113.064,113.064,113.062,113.064
80,21-12-02,06:37:40,113.064,113.064,113.062,113.064
81,21-12-02,06:37:45,113.064,113.064,113.062,113.062
82,21-12-02,06:37:50,113.062,113.062,113.056,113.06
83,21-12-02,06:37:55,113.06,113.06,113.054,113.056
84,21-12-02,06:38:00,113.056,113.058,113.056,113.058
85,21-12-02,06:38:05,113.058,113.062,113.057,113.062
86,21-12-02,06:38:10,113.062,113.062,113.056,113.056
87,21-12-02,06:38:15,113.056,113.062,113.056,113.062
88,21-12-02,06:38:20,113.062,113.062,113.057,113.057
89,21-12-02,06:38:25,113.057,113.058,113.057,113.058
90,21-12-02,06:38:30,113.058,113.063,113.058,113.063
91,21-12-02,06:38:35,113.063,113.066,113.063,113.066
92,21-12-02,06:38:40,113.066,113.066,113.062,113.062
93,21-12-02,06:38:45,113.062,113.062,113.059,113.059
94,21-12-02,06:38:50,113.059,113.059,113.057,113.057
95,21-12-02,06:38:55,113.057,113.061,113.052,113.06
96,21-12-02,06:39:00,113.06,113.072,113.06,113.068
97,21-12-02,06:39:05,113.068,113.068,113.066,113.066
98,21-12-02,06:39:10,113.066,113.066,113.06,113.06
99,21-12-02,06:39:15,113.06,113.06,113.05,113.05
100,21-12-02,06:39:20,113.05,113.05,113.048,113.048
101,21-12-02,06:39:25,113.048,113.056,113.048,113.056
102,21-12-02,06:39:30,113.056,113.062,113.056,113.06
103,21-12-02,06:39:35,113.06,113.06,113.058,113.058
104,21-12-02,06:39:40,113.058,113.06,113.058,113.06
105,21-12-02,06:39:45,113.06,113.061,113.06,113.061
106,21-12-02,06:39:50,113.061,113.061,113.058,113.059
107,21-12-02,06:39:55,113.059,113.059,113.058,113.059
108,21-12-02,06:40:00,113.059,113.059,113.058,113.059
109,21-12-02,06:40:05,113.059,113.059,113.053,113.054
110,21-12-02,06:40:10,113.054,113.054,113.048,113.048
111,21-12-02,06:40:15,113.048,113.05,113.048,113.049
112,21-12-02,06:40:20,113.049,113.058,113.049,113.058
113,21-12-02,06:40:25,113.058,113.058,113.052,113.053
114,21-12-02,06:40:30,113.053,113.055,113.045,113.045
115,21-12-02,06:40:35,113.045,113.05,113.045,113.05
116,21-12-02,06:40:40,113.05,113.054,113.05,113.053
117,21-12-02,06:40:45,113.053,113.054,113.053,113.054
118,21-12-02,06:40:50,113.054,113.056,113.054,113.056
119,21-12-02,06:40:55,113.056,113.06,113.056,113.058
120,21-12-02,06:41:00,113.058,113.058,113.054,113.054
121,21-12-02,06:41:05,113.054,113.055,113.05,113.05
122,21-12-02,06:41:10,113.05,113.05,113.042,113.044
123,21-12-02,06:41:15,113.044,113.046,113.043,113.046
124,21-12-02,06:41:20,113.046,113.046,113.042,113.042
125,21-12-02,06:41:25,113.042,113.045,113.042,113.045
126,21-12-02,06:41:30,113.045,113.052,113.045,113.05
127,21-12-02,06:41:35,113.05,113.05,113.049,113.049
128,21-12-02,06:41:40,113.049,113.051,113.048,113.051
129,21-12-02,06:41:45,113.051,113.051,113.05,113.05
130,21-12-02,06:41:50,113.05,113.05,113.046,113.046
131,21-12-02,06:41:55,113.046,113.046,113.044,113.044
132,21-12-02,06:42:00,113.044,113.046,113.044,113.046
133,21-12-02,06:42:05,113.046,113.046,113.043,113.044
134,21-12-02,06:42:10,113.044,113.059,113.044,113.059
135,21-12-02,06:42:15,113.059,113.062,113.056,113.062
136,21-12-02,06:42:20,113.062,113.062,113.06,113.06
137,21-12-02,06:42:25,113.06,113.064,113.06,113.063
138,21-12-02,06:42:30,113.063,113.064,113.062,113.062
139,21-12-02,06:42:35,113.062,113.062,113.06,113.062
140,21-12-02,06:42:40,113.062,113.062,113.06,113.06
141,21-12-02,06:42:45,113.06,113.06,113.058,113.058
142,21-12-02,06:42:50,113.058,113.06,113.058,113.06
143,21-12-02,06:42:55,113.06,113.06,113.057,113.057
144,21-12-02,06:43:00,113.057,113.058,113.057,113.058
145,21-12-02,06:43:05,113.058,113.058,113.054,113.055
146,21-12-02,06:43:10,113.055,113.071,113.055,113.071
147,21-12-02,06:43:15,113.071,113.071,113.068,113.068
148,21-12-02,06:43:20,113.068,113.072,113.064,113.071
149,21-12-02,06:43:25,113.071,113.076,113.071,113.076
150,21-12-02,06:43:30,113.076,113.076,113.075,113.075
151,21-12-02,06:43:35,113.075,113.076,113.075,113.076
152,21-12-02,06:43:40,113.076,113.076,113.074,113.076
153,21-12-02,06:43:45,113.076,113.077,113.075,113.077
154,21-12-02,06:43:50,113.077,113.078,113.07,113.07
155,21-12-02,06:43:55,113.07,113.074,113.07,113.074
156,21-12-02,06:44:00,113.074,113.074,113.073,113.074
157,21-12-02,06:44:05,113.074,113.076,113.074,113.076
158,21-12-02,06:44:10,113.076,113.084,113.076,113.084
159,21-12-02,06:44:15,113.084,113.084,113.082,113.083
160,21-12-02,06:44:20,113.083,113.084,113.083,113.084
161,21-12-02,06:44:25,113.084,113.084,113.083,113.083
162,21-12-02,06:44:30,113.083,113.084,113.078,113.08
163,21-12-02,06:44:35,113.08,113.08,113.068,113.069
164,21-12-02,06:44:40,113.069,113.069,113.068,113.068
165,21-12-02,06:44:45,113.068,113.068,113.067,113.067
166,21-12-02,06:44:50,113.067,113.067,113.066,113.067
167,21-12-02,06:44:55,113.067,113.067,113.066,113.067
168,21-12-02,06:45:00,113.067,113.067,113.063,113.063
169,21-12-02,06:45:05,113.063,113.063,113.062,113.062
170,21-12-02,06:45:10,113.062,113.063,113.062,113.063
171,21-12-02,06:45:15,113.063,113.063,113.062,113.062
172,21-12-02,06:45:20,113.062,113.062,113.056,113.056
173,21-12-02,06:45:25,113.056,113.056,113.054,113.054
174,21-12-02,06:45:30,113.054,113.056,113.054,113.056
175,21-12-02,06:45:35,113.056,113.056,113.052,113.053
176,21-12-02,06:45:40,113.053,113.054,113.053,113.054
177,21-12-02,06:45:45,113.054,113.058,113.054,113.057
178,21-12-02,06:45:50,113.057,113.057,113.055,113.055
179,21-12-02,06:45:55,113.055,113.064,113.055,113.063
180,21-12-02,06:46:00,113.063,113.076,113.063,113.076
181,21-12-02,06:46:05,113.076,113.076,113.067,113.067
182,21-12-02,06:46:10,113.067,113.067,113.066,113.066
183,21-12-02,06:46:15,113.066,113.068,113.065,113.065
184,21-12-02,06:46:20,113.065,113.065,113.064,113.064
185,21-12-02,06:46:25,113.064,113.066,113.064,113.066
186,21-12-02,06:46:30,113.066,113.066,113.064,113.064
187,21-12-02,06:46:35,113.064,113.064,113.055,113.058
188,21-12-02,06:46:40,113.058,113.061,113.058,113.061
189,21-12-02,06:46:45,113.061,113.062,113.06,113.062
190,21-12-02,06:46:50,113.062,113.062,113.06,113.06
191,21-12-02,06:46:55,113.06,113.06,113.058,113.058
192,21-12-02,06:47:00,113.058,113.058,113.058,113.058
193,21-12-02,06:47:05,113.058,113.06,113.058,113.06
194,21-12-02,06:47:10,113.06,113.06,113.058,113.059
195,21-12-02,06:47:15,113.059,113.059,113.058,113.059
196,21-12-02,06:47:20,113.059,113.059,113.058,113.058
197,21-12-02,06:47:25,113.058,113.06,113.058,113.06
198,21-12-02,06:47:30,113.06,113.063,113.06,113.06
199,21-12-02,06:47:35,113.06,113.064,113.06,113.064
200,21-12-02,06:47:40,113.064,113.064,113.062,113.062
201,21-12-02,06:47:45,113.062,113.066,113.062,113.064
202,21-12-02,06:47:50,113.064,113.068,113.064,113.068
203,21-12-02,06:47:55,113.068,113.07,113.068,113.07
204,21-12-02,06:48:00,113.07,113.07,113.065,113.065
205,21-12-02,06:48:05,113.065,113.065,113.064,113.064
206,21-12-02,06:48:10,113.064,113.065,113.064,113.065
207,21-12-02,06:48:15,113.065,113.066,113.064,113.066
208,21-12-02,06:48:20,113.066,113.066,113.064,113.064
209,21-12-02,06:48:25,113.064,113.064,113.063,113.063
210,21-12-02,06:48:30,113.063,113.063,113.055,113.055
211,21-12-02,06:48:35,113.055,113.055,113.049,113.049
212,21-12-02,06:48:40,113.049,113.049,113.048,113.048
213,21-12-02,06:48:45,113.048,113.048,113.043,113.046
214,21-12-02,06:48:50,113.046,113.049,113.046,113.048
215,21-12-02,06:48:55,113.048,113.049,113.048,113.048
216,21-12-02,06:49:00,113.048,113.05,113.047,113.049
217,21-12-02,06:49:05,113.049,113.05,113.049,113.05
218,21-12-02,06:49:10,113.05,113.05,113.049,113.049
219,21-12-02,06:49:15,113.049,113.05,113.046,113.048
220,21-12-02,06:49:20,113.048,113.048,113.041,113.042
221,21-12-02,06:49:25,113.042,113.042,113.041,113.041
222,21-12-02,06:49:30,113.041,113.042,113.038,113.038
223,21-12-02,06:49:35,113.038,113.04,113.038,113.038
224,21-12-02,06:49:40,113.038,113.041,113.038,113.04
225,21-12-02,06:49:45,113.04,113.042,113.04,113.042
226,21-12-02,06:49:50,113.042,113.042,113.041,113.042
227,21-12-02,06:49:55,113.042,113.042,113.041,113.042
228,21-12-02,06:50:00,113.042,113.046,113.042,113.046
229,21-12-02,06:50:05,113.046,113.049,113.046,113.048
230,21-12-02,06:50:10,113.048,113.05,113.048,113.05
231,21-12-02,06:50:15,113.05,113.05,113.046,113.047
232,21-12-02,06:50:20,113.047,113.05,113.047,113.05
233,21-12-02,06:50:25,113.05,113.05,113.048,113.048
234,21-12-02,06:50:30,113.048,113.048,113.046,113.046
235,21-12-02,06:50:35,113.046,113.046,113.044,113.044
236,21-12-02,06:50:40,113.044,113.044,113.042,113.044
237,21-12-02,06:50:45,113.044,113.052,113.044,113.049
238,21-12-02,06:50:50,113.049,113.049,113.046,113.046
239,21-12-02,06:50:55,113.046,113.046,113.042,113.043
240,21-12-02,06:51:00,113.043,113.044,113.043,113.044
241,21-12-02,06:51:05,113.044,113.048,113.044,113.048
242,21-12-02,06:51:10,113.048,113.048,113.046,113.047
243,21-12-02,06:51:15,113.047,113.047,113.046,113.047
244,21-12-02,06:51:20,113.047,113.047,113.046,113.047
245,21-12-02,06:51:25,113.047,113.047,113.042,113.042
246,21-12-02,06:51:30,113.042,113.042,113.041,113.041
247,21-12-02,06:51:35,113.041,113.041,113.038,113.04
248,21-12-02,06:51:40,113.04,113.041,113.039,113.041
249,21-12-02,06:51:45,113.041,113.041,113.04,113.04
250,21-12-02,06:51:50,113.04,113.04,113.038,113.038
251,21-12-02,06:51:55,113.038,113.039,113.037,113.039
252,21-12-02,06:52:00,113.039,113.039,113.036,113.038
253,21-12-02,06:52:05,113.038,113.04,113.038,113.04
254,21-12-02,06:52:10,113.04,113.042,113.04,113.042
255,21-12-02,06:52:15,113.042,113.044,113.042,113.044
256,21-12-02,06:52:20,113.044,113.044,113.042,113.044
257,21-12-02,06:52:25,113.044,113.044,113.043,113.043
258,21-12-02,06:52:30,113.043,113.043,113.041,113.042
259,21-12-02,06:52:35,113.042,113.044,113.042,113.042
260,21-12-02,06:52:40,113.042,113.042,113.036,113.038
261,21-12-02,06:52:45,113.038,113.039,113.035,113.035
262,21-12-02,06:52:50,113.035,113.035,113.022,113.022
263,21-12-02,06:52:55,113.022,113.023,113.016,113.016
264,21-12-02,06:53:00,113.016,113.018,113.016,113.017
265,21-12-02,06:53:05,113.017,113.018,113.017,113.018
266,21-12-02,06:53:10,113.018,113.02,113.018,113.02
267,21-12-02,06:53:15,113.02,113.026,113.02,113.024
268,21-12-02,06:53:20,113.024,113.032,113.024,113.032
269,21-12-02,06:53:25,113.032,113.036,113.032,113.036
270,21-12-02,06:53:30,113.036,113.038,113.036,113.038
271,21-12-02,06:53:35,113.038,113.038,113.037,113.038
272,21-12-02,06:53:40,113.038,113.038,113.034,113.034
273,21-12-02,06:53:45,113.034,113.034,113.026,113.032
274,21-12-02,06:53:50,113.032,113.032,113.028,113.03
275,21-12-02,06:53:55,113.03,113.03,113.028,113.03
276,21-12-02,06:54:00,113.03,113.03,113.029,113.03
277,21-12-02,06:54:05,113.03,113.034,113.03,113.034
278,21-12-02,06:54:10,113.034,113.036,113.034,113.036
279,21-12-02,06:54:15,113.036,113.036,113.036,113.036
280,21-12-02,06:54:20,113.036,113.036,113.032,113.032
281,21-12-02,06:54:25,113.032,113.032,113.028,113.028
282,21-12-02,06:54:30,113.028,113.031,113.028,113.03
283,21-12-02,06:54:35,113.03,113.032,113.03,113.032
284,21-12-02,06:54:40,113.032,113.044,113.032,113.044
285,21-12-02,06:54:45,113.044,113.046,113.042,113.044
286,21-12-02,06:54:50,113.044,113.046,113.044,113.046
287,21-12-02,06:54:55,113.046,113.046,113.042,113.042
288,21-12-02,06:55:00,113.042,113.044,113.042,113.043
289,21-12-02,06:55:05,113.043,113.044,113.043,113.044
290,21-12-02,06:55:10,113.044,113.05,113.044,113.05
291,21-12-02,06:55:15,113.05,113.05,113.046,113.048
292,21-12-02,06:55:20,113.048,113.048,113.046,113.046
293,21-12-02,06:55:25,113.046,113.047,113.046,113.047
294,21-12-02,06:55:30,113.047,113.048,113.047,113.048
295,21-12-02,06:55:35,113.048,113.054,113.047,113.054
296,21-12-02,06:55:40,113.054,113.056,113.054,113.056
297,21-12-02,06:55:45,113.056,113.062,113.056,113.058
298,21-12-02,06:55:50,113.058,113.058,113.052,113.054
299,21-12-02,06:55:55,113.054,113.054,113.052,113.053
300,21-12-02,06:56:00,113.053,113.054,113.052,113.054
301,21-12-02,06:56:05,113.054,113.055,113.054,113.055
302,21-12-02,06:56:10,113.055,113.055,113.042,113.042
303,21-12-02,06:56:15,113.042,113.05,113.042,113.049
304,21-12-02,06:56:20,113.049,113.049,113.048,113.048
305,21-12-02,06:56:25,113.048,113.048,113.046,113.048
306,21-12-02,06:56:30,113.048,113.048,113.046,113.048
307,21-12-02,06:56:35,113.048,113.048,113.046,113.047
308,21-12-02,06:56:40,113.047,113.048,113.047,113.048
309,21-12-02,06:56:45,113.048,113.051,113.046,113.051
310,21-12-02,06:56:50,113.051,113.052,113.051,113.052
311,21-12-02,06:56:55,113.052,113.056,113.052,113.056
312,21-12-02,06:57:00,113.056,113.056,113.054,113.054
313,21-12-02,06:57:05,113.054,113.055,113.054,113.055
314,21-12-02,06:57:10,113.055,113.059,113.055,113.059
315,21-12-02,06:57:15,113.059,113.062,113.059,113.062
316,21-12-02,06:57:20,113.062,113.062,113.061,113.061
317,21-12-02,06:57:25,113.061,113.062,113.061,113.061
318,21-12-02,06:57:30,113.061,113.064,113.061,113.064
319,21-12-02,06:57:35,113.064,113.064,113.063,113.063
320,21-12-02,06:57:40,113.063,113.063,113.056,113.058
321,21-12-02,06:57:45,113.058,113.06,113.058,113.06
322,21-12-02,06:57:50,113.06,113.064,113.06,113.064
323,21-12-02,06:57:55,113.064,113.064,113.062,113.064
324,21-12-02,06:58:00,113.064,113.064,113.057,113.057
325,21-12-02,06:58:05,113.057,113.057,113.054,113.054
326,21-12-02,06:58:10,113.054,113.058,113.054,113.055
327,21-12-02,06:58:15,113.055,113.063,113.055,113.063
328,21-12-02,06:58:20,113.063,113.063,113.06,113.061
329,21-12-02,06:58:25,113.061,113.061,113.058,113.059
330,21-12-02,06:58:30,113.059,113.062,113.059,113.062
331,21-12-02,06:58:35,113.062,113.062,113.061,113.061
332,21-12-02,06:58:40,113.061,113.061,113.06,113.06
333,21-12-02,06:58:45,113.06,113.061,113.06,113.06
334,21-12-02,06:58:50,113.06,113.06,113.058,113.058
335,21-12-02,06:58:55,113.058,113.06,113.058,113.058
336,21-12-02,06:59:00,113.058,113.059,113.058,113.058
337,21-12-02,06:59:05,113.058,113.059,113.058,113.059
338,21-12-02,06:59:10,113.059,113.062,113.059,113.062
339,21-12-02,06:59:15,113.062,113.062,113.06,113.062
340,21-12-02,06:59:20,113.062,113.064,113.061,113.062
341,21-12-02,06:59:25,113.062,113.064,113.06,113.062
342,21-12-02,06:59:30,113.062,113.063,113.06,113.063
343,21-12-02,06:59:35,113.063,113.063,113.06,113.06
344,21-12-02,06:59:40,113.06,113.062,113.06,113.062
345,21-12-02,06:59:45,113.062,113.062,113.059,113.06
346,21-12-02,06:59:50,113.06,113.06,113.059,113.059
347,21-12-02,06:59:55,113.059,113.062,113.059,113.062
348,21-12-02,07:00:00,113.062,113.062,113.058,113.058
349,21-12-02,07:00:05,113.058,113.068,113.058,113.068
350,21-12-02,07:00:10,113.068,113.068,113.067,113.067
351,21-12-02,07:00:15,113.067,113.073,113.067,113.071
352,21-12-02,07:00:20,113.071,113.072,113.071,113.072
353,21-12-02,07:00:25,113.072,113.072,113.071,113.072
354,21-12-02,07:00:30,113.072,113.072,113.07,113.07
355,21-12-02,07:00:35,113.07,113.07,113.068,113.068
356,21-12-02,07:00:40,113.068,113.07,113.068,113.07
357,21-12-02,07:00:45,113.07,113.07,113.069,113.069
358,21-12-02,07:00:50,113.069,113.069,113.065,113.065
359,21-12-02,07:00:55,113.065,113.068,113.062,113.064
360,21-12-02,07:01:00,113.064,113.064,113.06,113.061
361,21-12-02,07:01:05,113.061,113.061,113.06,113.06
362,21-12-02,07:01:10,113.06,113.062,113.06,113.062
363,21-12-02,07:01:15,113.062,113.062,113.062,113.062
364,21-12-02,07:01:20,113.062,113.062,113.061,113.062
365,21-12-02,07:01:25,113.062,113.065,113.061,113.065
366,21-12-02,07:01:30,113.065,113.065,113.062,113.062
367,21-12-02,07:01:35,113.062,113.064,113.062,113.064
368,21-12-02,07:01:40,113.064,113.065,113.062,113.065
369,21-12-02,07:01:45,113.065,113.068,113.065,113.068
370,21-12-02,07:01:50,113.068,113.068,113.066,113.066
371,21-12-02,07:01:55,113.066,113.066,113.065,113.066
372,21-12-02,07:02:00,113.066,113.067,113.065,113.065
373,21-12-02,07:02:05,113.065,113.068,113.065,113.068
374,21-12-02,07:02:10,113.068,113.068,113.067,113.068
375,21-12-02,07:02:15,113.068,113.08,113.068,113.08
376,21-12-02,07:02:20,113.08,113.085,113.08,113.084
377,21-12-02,07:02:25,113.084,113.084,113.082,113.082
378,21-12-02,07:02:30,113.082,113.082,113.077,113.077
379,21-12-02,07:02:35,113.077,113.078,113.077,113.078
380,21-12-02,07:02:40,113.078,113.08,113.078,113.08
381,21-12-02,07:02:45,113.08,113.081,113.08,113.081
382,21-12-02,07:02:50,113.081,113.086,113.081,113.086
383,21-12-02,07:02:55,113.086,113.096,113.086,113.095
384,21-12-02,07:03:00,113.095,113.095,113.094,113.095
385,21-12-02,07:03:05,113.095,113.095,113.094,113.094
386,21-12-02,07:03:10,113.094,113.094,113.092,113.092
387,21-12-02,07:03:15,113.092,113.094,113.092,113.094
388,21-12-02,07:03:20,113.094,113.095,113.094,113.095
389,21-12-02,07:03:25,113.095,113.095,113.086,113.087
390,21-12-02,07:03:30,113.087,113.095,113.087,113.095
391,21-12-02,07:03:35,113.095,113.095,113.092,113.094
392,21-12-02,07:03:40,113.094,113.094,113.081,113.081
393,21-12-02,07:03:45,113.081,113.082,113.081,113.082
394,21-12-02,07:03:50,113.082,113.082,113.079,113.08
395,21-12-02,07:03:55,113.08,113.082,113.079,113.082
396,21-12-02,07:04:00,113.082,113.082,113.081,113.082
397,21-12-02,07:04:05,113.082,113.082,113.08,113.082
398,21-12-02,07:04:10,113.082,113.082,113.076,113.082
399,21-12-02,07:04:15,113.082,113.082,113.076,113.076
400,21-12-02,07:04:20,113.076,113.08,113.076,113.08
401,21-12-02,07:04:25,113.08,113.083,113.078,113.082
402,21-12-02,07:04:30,113.082,113.083,113.082,113.082
403,21-12-02,07:04:35,113.082,113.089,113.082,113.089
404,21-12-02,07:04:40,113.089,113.089,113.088,113.088
405,21-12-02,07:04:45,113.088,113.089,113.088,113.089
406,21-12-02,07:04:50,113.089,113.094,113.088,113.093
407,21-12-02,07:04:55,113.093,113.094,113.088,113.09
408,21-12-02,07:05:00,113.09,113.09,113.087,113.088
409,21-12-02,07:05:05,113.088,113.088,113.087,113.087
410,21-12-02,07:05:10,113.087,113.09,113.087,113.09
411,21-12-02,07:05:15,113.09,113.098,113.09,113.094
412,21-12-02,07:05:20,113.094,113.096,113.094,113.096
413,21-12-02,07:05:25,113.096,113.096,113.094,113.096
414,21-12-02,07:05:30,113.096,113.096,113.095,113.095
415,21-12-02,07:05:35,113.095,113.096,113.094,113.096
416,21-12-02,07:05:40,113.096,113.096,113.094,113.094
417,21-12-02,07:05:45,113.094,113.095,113.094,113.095
418,21-12-02,07:05:50,113.095,113.096,113.095,113.096
419,21-12-02,07:05:55,113.096,113.096,113.094,113.096
420,21-12-02,07:06:00,113.096,113.096,113.088,113.088
421,21-12-02,07:06:05,113.088,113.092,113.088,113.092
422,21-12-02,07:06:10,113.092,113.094,113.092,113.094
423,21-12-02,07:06:15,113.094,113.096,113.094,113.096
424,21-12-02,07:06:20,113.096,113.1,113.096,113.1
425,21-12-02,07:06:25,113.1,113.1,113.098,113.098
426,21-12-02,07:06:30,113.098,113.1,113.098,113.1
427,21-12-02,07:06:35,113.1,113.1,113.098,113.098
428,21-12-02,07:06:40,113.098,113.1,113.098,113.1
429,21-12-02,07:06:45,113.1,113.1,113.099,113.099
430,21-12-02,07:06:50,113.099,113.099,113.088,113.088
431,21-12-02,07:06:55,113.088,113.09,113.088,113.09
432,21-12-02,07:07:00,113.09,113.096,113.09,113.096
433,21-12-02,07:07:05,113.096,113.1,113.096,113.1
434,21-12-02,07:07:10,113.1,113.102,113.1,113.101
435,21-12-02,07:07:15,113.101,113.101,113.098,113.1
436,21-12-02,07:07:20,113.1,113.11,113.1,113.11
437,21-12-02,07:07:25,113.11,113.11,113.106,113.106
438,21-12-02,07:07:30,113.106,113.11,113.106,113.11
439,21-12-02,07:07:35,113.11,113.12,113.11,113.12
440,21-12-02,07:07:40,113.12,113.122,113.112,113.114
441,21-12-02,07:07:45,113.114,113.114,113.112,113.112
442,21-12-02,07:07:50,113.112,113.115,113.112,113.115
443,21-12-02,07:07:55,113.115,113.115,113.113,113.113
444,21-12-02,07:08:00,113.113,113.12,113.113,113.118
445,21-12-02,07:08:05,113.118,113.118,113.114,113.118
446,21-12-02,07:08:10,113.118,113.123,113.118,113.123
447,21-12-02,07:08:15,113.123,113.136,113.123,113.131
448,21-12-02,07:08:20,113.131,113.139,113.13,113.135
449,21-12-02,07:08:25,113.135,113.14,113.135,113.138
450,21-12-02,07:08:30,113.138,113.146,113.138,113.146
451,21-12-02,07:08:35,113.146,113.147,113.144,113.146
452,21-12-02,07:08:40,113.146,113.146,113.145,113.146
453,21-12-02,07:08:45,113.146,113.152,113.146,113.148
454,21-12-02,07:08:50,113.148,113.148,113.146,113.146
455,21-12-02,07:08:55,113.146,113.15,113.146,113.149
456,21-12-02,07:09:00,113.149,113.15,113.149,113.15
457,21-12-02,07:09:05,113.15,113.15,113.148,113.15
458,21-12-02,07:09:10,113.15,113.16,113.15,113.158
459,21-12-02,07:09:15,113.158,113.16,113.153,113.158
460,21-12-02,07:09:20,113.158,113.158,113.156,113.157
461,21-12-02,07:09:25,113.157,113.157,113.156,113.156
462,21-12-02,07:09:30,113.156,113.158,113.156,113.158
463,21-12-02,07:09:35,113.158,113.16,113.158,113.158
464,21-12-02,07:09:40,113.158,113.164,113.156,113.164
465,21-12-02,07:09:45,113.164,113.164,113.16,113.16
466,21-12-02,07:09:50,113.16,113.16,113.148,113.148
467,21-12-02,07:09:55,113.148,113.15,113.145,113.15
468,21-12-02,07:10:00,113.15,113.152,113.15,113.152
469,21-12-02,07:10:05,113.152,113.152,113.151,113.152
470,21-12-02,07:10:10,113.152,113.16,113.152,113.16
471,21-12-02,07:10:15,113.16,113.16,113.158,113.158
472,21-12-02,07:10:20,113.158,113.158,113.156,113.156
473,21-12-02,07:10:25,113.156,113.158,113.155,113.158
474,21-12-02,07:10:30,113.158,113.164,113.158,113.164
475,21-12-02,07:10:35,113.164,113.164,113.16,113.16
476,21-12-02,07:10:40,113.16,113.164,113.16,113.164
477,21-12-02,07:10:45,113.164,113.171,113.164,113.17
478,21-12-02,07:10:50,113.17,113.176,113.17,113.174
479,21-12-02,07:10:55,113.174,113.176,113.174,113.176
480,21-12-02,07:11:00,113.176,113.176,113.174,113.176
481,21-12-02,07:11:05,113.176,113.176,113.175,113.175
482,21-12-02,07:11:10,113.175,113.182,113.173,113.173
483,21-12-02,07:11:15,113.173,113.173,113.167,113.169
484,21-12-02,07:11:20,113.169,113.169,113.159,113.159
485,21-12-02,07:11:25,113.159,113.178,113.159,113.178
486,21-12-02,07:11:30,113.178,113.178,113.176,113.176
487,21-12-02,07:11:35,113.176,113.178,113.176,113.178
488,21-12-02,07:11:40,113.178,113.178,113.176,113.176
489,21-12-02,07:11:45,113.176,113.191,113.173,113.191
490,21-12-02,07:11:50,113.191,113.192,113.19,113.192
491,21-12-02,07:11:55,113.192,113.192,113.186,113.188
492,21-12-02,07:12:00,113.188,113.188,113.176,113.176
493,21-12-02,07:12:05,113.176,113.176,113.174,113.174
494,21-12-02,07:12:10,113.174,113.174,113.164,113.164
495,21-12-02,07:12:15,113.164,113.17,113.164,113.17
496,21-12-02,07:12:20,113.17,113.17,113.169,113.17
497,21-12-02,07:12:25,113.17,113.17,113.169,113.169
498,21-12-02,07:12:30,113.169,113.17,113.164,113.168
